"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Clackamas County, OR"	"41005"	"2018 Week 02 ending January 13, 2018"	"2018/02"	90	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 03 ending January 20, 2018"	"2018/03"	80	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 04 ending January 27, 2018"	"2018/04"	62	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 05 ending February 03, 2018"	"2018/05"	80	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 06 ending February 10, 2018"	"2018/06"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 07 ending February 17, 2018"	"2018/07"	62	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 08 ending February 24, 2018"	"2018/08"	75	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 09 ending March 03, 2018"	"2018/09"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 10 ending March 10, 2018"	"2018/10"	76	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 11 ending March 17, 2018"	"2018/11"	71	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 12 ending March 24, 2018"	"2018/12"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 13 ending March 31, 2018"	"2018/13"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 14 ending April 07, 2018"	"2018/14"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 15 ending April 14, 2018"	"2018/15"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 16 ending April 21, 2018"	"2018/16"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 17 ending April 28, 2018"	"2018/17"	64	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 18 ending May 05, 2018"	"2018/18"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 19 ending May 12, 2018"	"2018/19"	49	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 20 ending May 19, 2018"	"2018/20"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 21 ending May 26, 2018"	"2018/21"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 22 ending June 02, 2018"	"2018/22"	51	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 23 ending June 09, 2018"	"2018/23"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 24 ending June 16, 2018"	"2018/24"	55	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 25 ending June 23, 2018"	"2018/25"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 26 ending June 30, 2018"	"2018/26"	80	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 27 ending July 07, 2018"	"2018/27"	56	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 28 ending July 14, 2018"	"2018/28"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 29 ending July 21, 2018"	"2018/29"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 30 ending July 28, 2018"	"2018/30"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 31 ending August 04, 2018"	"2018/31"	51	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 32 ending August 11, 2018"	"2018/32"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 33 ending August 18, 2018"	"2018/33"	78	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 34 ending August 25, 2018"	"2018/34"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 35 ending September 01, 2018"	"2018/35"	64	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 36 ending September 08, 2018"	"2018/36"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 37 ending September 15, 2018"	"2018/37"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 38 ending September 22, 2018"	"2018/38"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 39 ending September 29, 2018"	"2018/39"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 40 ending October 06, 2018"	"2018/40"	54	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 41 ending October 13, 2018"	"2018/41"	59	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 42 ending October 20, 2018"	"2018/42"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 43 ending October 27, 2018"	"2018/43"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 44 ending November 03, 2018"	"2018/44"	56	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 45 ending November 10, 2018"	"2018/45"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 46 ending November 17, 2018"	"2018/46"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 47 ending November 24, 2018"	"2018/47"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 48 ending December 01, 2018"	"2018/48"	62	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 49 ending December 08, 2018"	"2018/49"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 50 ending December 15, 2018"	"2018/50"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 51 ending December 22, 2018"	"2018/51"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2018 Week 52 ending December 29, 2018"	"2018/52"	61	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 01 ending January 05, 2019"	"2019/01"	79	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 02 ending January 12, 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 03 ending January 19, 2019"	"2019/03"	79	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 04 ending January 26, 2019"	"2019/04"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 05 ending February 02, 2019"	"2019/05"	54	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 06 ending February 09, 2019"	"2019/06"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 07 ending February 16, 2019"	"2019/07"	85	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 08 ending February 23, 2019"	"2019/08"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 09 ending March 02, 2019"	"2019/09"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 10 ending March 09, 2019"	"2019/10"	75	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 11 ending March 16, 2019"	"2019/11"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 12 ending March 23, 2019"	"2019/12"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 13 ending March 30, 2019"	"2019/13"	78	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 14 ending April 06, 2019"	"2019/14"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 15 ending April 13, 2019"	"2019/15"	61	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 16 ending April 20, 2019"	"2019/16"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 17 ending April 27, 2019"	"2019/17"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 18 ending May 04, 2019"	"2019/18"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 19 ending May 11, 2019"	"2019/19"	61	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 20 ending May 18, 2019"	"2019/20"	56	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 21 ending May 25, 2019"	"2019/21"	71	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 22 ending June 01, 2019"	"2019/22"	76	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 23 ending June 08, 2019"	"2019/23"	59	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 24 ending June 15, 2019"	"2019/24"	62	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 25 ending June 22, 2019"	"2019/25"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 26 ending June 29, 2019"	"2019/26"	61	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 27 ending July 06, 2019"	"2019/27"	52	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 28 ending July 13, 2019"	"2019/28"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 29 ending July 20, 2019"	"2019/29"	59	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 30 ending July 27, 2019"	"2019/30"	53	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 31 ending August 03, 2019"	"2019/31"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 32 ending August 10, 2019"	"2019/32"	57	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 33 ending August 17, 2019"	"2019/33"	62	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 34 ending August 24, 2019"	"2019/34"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 35 ending August 31, 2019"	"2019/35"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 36 ending September 07, 2019"	"2019/36"	60	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 37 ending September 14, 2019"	"2019/37"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 38 ending September 21, 2019"	"2019/38"	59	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 39 ending September 28, 2019"	"2019/39"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 40 ending October 05, 2019"	"2019/40"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 41 ending October 12, 2019"	"2019/41"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 42 ending October 19, 2019"	"2019/42"	59	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 43 ending October 26, 2019"	"2019/43"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 44 ending November 02, 2019"	"2019/44"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 45 ending November 09, 2019"	"2019/45"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 46 ending November 16, 2019"	"2019/46"	86	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 47 ending November 23, 2019"	"2019/47"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 48 ending November 30, 2019"	"2019/48"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 49 ending December 07, 2019"	"2019/49"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 50 ending December 14, 2019"	"2019/50"	81	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 51 ending December 21, 2019"	"2019/51"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2019 Week 52 ending December 28, 2019"	"2019/52"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 01 ending January 04, 2020"	"2020/01"	78	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 02 ending January 11, 2020"	"2020/02"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 03 ending January 18, 2020"	"2020/03"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 04 ending January 25, 2020"	"2020/04"	64	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 05 ending February 01, 2020"	"2020/05"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 06 ending February 08, 2020"	"2020/06"	75	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 07 ending February 15, 2020"	"2020/07"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 08 ending February 22, 2020"	"2020/08"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 09 ending February 29, 2020"	"2020/09"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 10 ending March 07, 2020"	"2020/10"	78	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 11 ending March 14, 2020"	"2020/11"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 12 ending March 21, 2020"	"2020/12"	63	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 13 ending March 28, 2020"	"2020/13"	82	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 14 ending April 04, 2020"	"2020/14"	71	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 15 ending April 11, 2020"	"2020/15"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 16 ending April 18, 2020"	"2020/16"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 17 ending April 25, 2020"	"2020/17"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 18 ending May 02, 2020"	"2020/18"	73	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 19 ending May 09, 2020"	"2020/19"	81	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 20 ending May 16, 2020"	"2020/20"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 21 ending May 23, 2020"	"2020/21"	65	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 22 ending May 30, 2020"	"2020/22"	94	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 23 ending June 06, 2020"	"2020/23"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 24 ending June 13, 2020"	"2020/24"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 25 ending June 20, 2020"	"2020/25"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 26 ending June 27, 2020"	"2020/26"	50	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 27 ending July 04, 2020"	"2020/27"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 28 ending July 11, 2020"	"2020/28"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 29 ending July 18, 2020"	"2020/29"	51	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 30 ending July 25, 2020"	"2020/30"	70	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 31 ending August 01, 2020"	"2020/31"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 32 ending August 08, 2020"	"2020/32"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 33 ending August 15, 2020"	"2020/33"	82	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 34 ending August 22, 2020"	"2020/34"	79	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 35 ending August 29, 2020"	"2020/35"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 36 ending September 05, 2020"	"2020/36"	71	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 37 ending September 12, 2020"	"2020/37"	79	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 38 ending September 19, 2020"	"2020/38"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 39 ending September 26, 2020"	"2020/39"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 40 ending October 03, 2020"	"2020/40"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 41 ending October 10, 2020"	"2020/41"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 42 ending October 17, 2020"	"2020/42"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 43 ending October 24, 2020"	"2020/43"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 44 ending October 31, 2020"	"2020/44"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 45 ending November 07, 2020"	"2020/45"	66	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 46 ending November 14, 2020"	"2020/46"	79	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 47 ending November 21, 2020"	"2020/47"	67	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 48 ending November 28, 2020"	"2020/48"	80	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 49 ending December 05, 2020"	"2020/49"	89	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 50 ending December 12, 2020"	"2020/50"	88	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 51 ending December 19, 2020"	"2020/51"	89	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 52 ending December 26, 2020"	"2020/52"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2020 Week 53 ending January 02, 2021"	"2020/53"	68	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 01 ending January 09, 2021"	"2021/01"	77	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 02 ending January 16, 2021"	"2021/02"	83	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 03 ending January 23, 2021"	"2021/03"	74	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 04 ending January 30, 2021"	"2021/04"	72	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 05 ending February 06, 2021"	"2021/05"	85	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 06 ending February 13, 2021"	"2021/06"	69	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 Week 07 ending February 20, 2021"	"2021/07"	93	Not Applicable	Not Applicable
