"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Platte County, MO"	"29165"	"2018 Week 26 ending June 30, 2018"	"2018/26"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 27 ending July 07, 2018"	"2018/27"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 29 ending July 21, 2018"	"2018/29"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 30 ending July 28, 2018"	"2018/30"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 31 ending August 04, 2018"	"2018/31"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 32 ending August 11, 2018"	"2018/32"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 34 ending August 25, 2018"	"2018/34"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 35 ending September 01, 2018"	"2018/35"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 36 ending September 08, 2018"	"2018/36"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 37 ending September 15, 2018"	"2018/37"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 38 ending September 22, 2018"	"2018/38"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 39 ending September 29, 2018"	"2018/39"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 40 ending October 06, 2018"	"2018/40"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 41 ending October 13, 2018"	"2018/41"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 42 ending October 20, 2018"	"2018/42"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 43 ending October 27, 2018"	"2018/43"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 44 ending November 03, 2018"	"2018/44"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 45 ending November 10, 2018"	"2018/45"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 46 ending November 17, 2018"	"2018/46"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 47 ending November 24, 2018"	"2018/47"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 48 ending December 01, 2018"	"2018/48"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 49 ending December 08, 2018"	"2018/49"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 50 ending December 15, 2018"	"2018/50"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 51 ending December 22, 2018"	"2018/51"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2018 Week 52 ending December 29, 2018"	"2018/52"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 01 ending January 05, 2019"	"2019/01"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 02 ending January 12, 2019"	"2019/02"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 03 ending January 19, 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 04 ending January 26, 2019"	"2019/04"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 05 ending February 02, 2019"	"2019/05"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 06 ending February 09, 2019"	"2019/06"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 07 ending February 16, 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 09 ending March 02, 2019"	"2019/09"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 10 ending March 09, 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 11 ending March 16, 2019"	"2019/11"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 12 ending March 23, 2019"	"2019/12"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 13 ending March 30, 2019"	"2019/13"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 14 ending April 06, 2019"	"2019/14"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 15 ending April 13, 2019"	"2019/15"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 16 ending April 20, 2019"	"2019/16"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 17 ending April 27, 2019"	"2019/17"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 18 ending May 04, 2019"	"2019/18"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 19 ending May 11, 2019"	"2019/19"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 20 ending May 18, 2019"	"2019/20"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 21 ending May 25, 2019"	"2019/21"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 22 ending June 01, 2019"	"2019/22"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 23 ending June 08, 2019"	"2019/23"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 24 ending June 15, 2019"	"2019/24"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 25 ending June 22, 2019"	"2019/25"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 26 ending June 29, 2019"	"2019/26"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 27 ending July 06, 2019"	"2019/27"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 28 ending July 13, 2019"	"2019/28"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 29 ending July 20, 2019"	"2019/29"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 30 ending July 27, 2019"	"2019/30"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 32 ending August 10, 2019"	"2019/32"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 33 ending August 17, 2019"	"2019/33"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 34 ending August 24, 2019"	"2019/34"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 35 ending August 31, 2019"	"2019/35"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 37 ending September 14, 2019"	"2019/37"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 38 ending September 21, 2019"	"2019/38"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 39 ending September 28, 2019"	"2019/39"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 40 ending October 05, 2019"	"2019/40"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 41 ending October 12, 2019"	"2019/41"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 42 ending October 19, 2019"	"2019/42"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 44 ending November 02, 2019"	"2019/44"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 45 ending November 09, 2019"	"2019/45"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 46 ending November 16, 2019"	"2019/46"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 47 ending November 23, 2019"	"2019/47"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 48 ending November 30, 2019"	"2019/48"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 50 ending December 14, 2019"	"2019/50"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 51 ending December 21, 2019"	"2019/51"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2019 Week 52 ending December 28, 2019"	"2019/52"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 01 ending January 04, 2020"	"2020/01"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 02 ending January 11, 2020"	"2020/02"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 03 ending January 18, 2020"	"2020/03"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 04 ending January 25, 2020"	"2020/04"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 05 ending February 01, 2020"	"2020/05"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 06 ending February 08, 2020"	"2020/06"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 07 ending February 15, 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 08 ending February 22, 2020"	"2020/08"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 09 ending February 29, 2020"	"2020/09"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 10 ending March 07, 2020"	"2020/10"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 11 ending March 14, 2020"	"2020/11"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 12 ending March 21, 2020"	"2020/12"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 13 ending March 28, 2020"	"2020/13"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 14 ending April 04, 2020"	"2020/14"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 15 ending April 11, 2020"	"2020/15"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 16 ending April 18, 2020"	"2020/16"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 17 ending April 25, 2020"	"2020/17"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 18 ending May 02, 2020"	"2020/18"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 19 ending May 09, 2020"	"2020/19"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 20 ending May 16, 2020"	"2020/20"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 21 ending May 23, 2020"	"2020/21"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 23 ending June 06, 2020"	"2020/23"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 24 ending June 13, 2020"	"2020/24"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 25 ending June 20, 2020"	"2020/25"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 26 ending June 27, 2020"	"2020/26"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 27 ending July 04, 2020"	"2020/27"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 28 ending July 11, 2020"	"2020/28"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 29 ending July 18, 2020"	"2020/29"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 30 ending July 25, 2020"	"2020/30"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 31 ending August 01, 2020"	"2020/31"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 32 ending August 08, 2020"	"2020/32"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 34 ending August 22, 2020"	"2020/34"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 35 ending August 29, 2020"	"2020/35"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 36 ending September 05, 2020"	"2020/36"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 37 ending September 12, 2020"	"2020/37"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 38 ending September 19, 2020"	"2020/38"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 39 ending September 26, 2020"	"2020/39"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 40 ending October 03, 2020"	"2020/40"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 41 ending October 10, 2020"	"2020/41"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 42 ending October 17, 2020"	"2020/42"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 43 ending October 24, 2020"	"2020/43"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 44 ending October 31, 2020"	"2020/44"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 45 ending November 07, 2020"	"2020/45"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 46 ending November 14, 2020"	"2020/46"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 47 ending November 21, 2020"	"2020/47"	26	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 48 ending November 28, 2020"	"2020/48"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 49 ending December 05, 2020"	"2020/49"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 50 ending December 12, 2020"	"2020/50"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 51 ending December 19, 2020"	"2020/51"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 52 ending December 26, 2020"	"2020/52"	28	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2020 Week 53 ending January 02, 2021"	"2020/53"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 01 ending January 09, 2021"	"2021/01"	30	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 02 ending January 16, 2021"	"2021/02"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 03 ending January 23, 2021"	"2021/03"	24	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 04 ending January 30, 2021"	"2021/04"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 05 ending February 06, 2021"	"2021/05"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 06 ending February 13, 2021"	"2021/06"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 07 ending February 20, 2021"	"2021/07"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 08 ending February 27, 2021"	"2021/08"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 09 ending March 06, 2021"	"2021/09"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 10 ending March 13, 2021"	"2021/10"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 11 ending March 20, 2021"	"2021/11"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 12 ending March 27, 2021"	"2021/12"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 13 ending April 03, 2021"	"2021/13"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 14 ending April 10, 2021"	"2021/14"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 16 ending April 24, 2021"	"2021/16"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 17 ending May 01, 2021"	"2021/17"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 18 ending May 08, 2021"	"2021/18"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 19 ending May 15, 2021"	"2021/19"	24	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 20 ending May 22, 2021"	"2021/20"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 21 ending May 29, 2021"	"2021/21"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 22 ending June 05, 2021"	"2021/22"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 23 ending June 12, 2021"	"2021/23"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 24 ending June 19, 2021"	"2021/24"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 25 ending June 26, 2021"	"2021/25"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 26 ending July 03, 2021"	"2021/26"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 27 ending July 10, 2021"	"2021/27"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 28 ending July 17, 2021"	"2021/28"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 29 ending July 24, 2021"	"2021/29"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 30 ending July 31, 2021"	"2021/30"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 31 ending August 07, 2021"	"2021/31"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 32 ending August 14, 2021"	"2021/32"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 33 ending August 21, 2021"	"2021/33"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 34 ending August 28, 2021"	"2021/34"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 35 ending September 04, 2021"	"2021/35"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 36 ending September 11, 2021"	"2021/36"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 37 ending September 18, 2021"	"2021/37"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 38 ending September 25, 2021"	"2021/38"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 39 ending October 02, 2021"	"2021/39"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 40 ending October 09, 2021"	"2021/40"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 41 ending October 16, 2021"	"2021/41"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 42 ending October 23, 2021"	"2021/42"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 43 ending October 30, 2021"	"2021/43"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 44 ending November 06, 2021"	"2021/44"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 45 ending November 13, 2021"	"2021/45"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 46 ending November 20, 2021"	"2021/46"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 47 ending November 27, 2021"	"2021/47"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 48 ending December 04, 2021"	"2021/48"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 49 ending December 11, 2021"	"2021/49"	27	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 50 ending December 18, 2021"	"2021/50"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 51 ending December 25, 2021"	"2021/51"	24	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2021 Week 52 ending January 01, 2022"	"2021/52"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	32	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	39	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	22	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	16	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	18	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	14	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	13	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	20	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	24	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	17	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	21	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	23	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	15	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	25	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	26	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	11	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	10	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	19	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	12	Not Applicable	Not Applicable
	"Platte County, MO"	"29165"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	15	Not Applicable	Not Applicable
